run_id,timestamp,phase,experiment,model,hall,seed,config_hash,git_sha,git_dirty,notes,rmse_k,mae_k,p95_abs_err_k,max_abs_err_k,hotspot_rmse_k,fit_seconds,horizon_s,n_train_timesteps,n_test_timesteps,n_parameters,k_neighbours,persistence_rmse_k,best_val_loss,train_seconds,source_hall,n_eval_snapshots,normalizer_fitted_on
b2b2c9abb0,2026-09-09T06:10:02+00:00,2,baseline,persistence,hall_b,4,f0137eb27020,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.12513583898544312,0.05119089037179947,0.254119873046875,0.9496822357177734,0.12863647937774658,0.0,30,2100,450,,,,,,,,
21002e09e4,2026-09-09T06:10:02+00:00,2,baseline,rc,hall_b,4,b54862979033,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.08411253313689189,0.04700049427931744,0.15586622074025155,0.7621039704651423,0.08915767380948364,0.03577899932861328,30,2100,450,2800,,,,,,,
3319bd06ca,2026-09-09T06:10:08+00:00,2,baseline,lightgbm_k2,hall_b,4,bf2d2f1aac68,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.04640095524152784,0.017387444447061084,0.058659634425250566,0.5319946459493834,0.03506186282762367,6.458836078643799,30,2100,450,50000,2,,,,,,
270930daa6,2026-09-09T06:10:15+00:00,2,baseline,lightgbm_k4,hall_b,4,44e033a525df,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.04631428044705328,0.017250166232584883,0.05726863901347481,0.5274192134835489,0.03558925561267167,6.390006065368652,30,2100,450,50000,4,,,,,,
c717f24b23,2026-09-09T06:10:21+00:00,2,baseline,lightgbm_k6,hall_b,4,818279b1a4ed,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.04625330962387295,0.0174948011558918,0.05926053979240616,0.5276728946998883,0.035216715566261894,6.441605091094971,30,2100,450,50000,6,,,,,,
4d4fdfb46e,2026-09-09T06:11:07+00:00,2,baseline,lstm,hall_b,4,4f4a4d3998b2,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.0403154194355011,0.0159662663936615,0.048123978078365326,0.7120324969291687,0.02976447157561779,45.62298393249512,30,2100,450,56705,,,,,,,
a612182c0a,2026-09-09T06:11:07+00:00,2,baseline,persistence,hall_b,0,54d8edff7e7e,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.22062604129314423,0.09864175319671631,0.5024154782295227,1.543252944946289,0.2383197695016861,0.0,60,2100,450,,,,,,,,
e4d0abf6b9,2026-09-09T06:11:07+00:00,2,baseline,rc,hall_b,0,34f3c36c7b4c,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.1467160775643262,0.08620607587065453,0.2959062433423413,1.2115288552245138,0.17055002618707418,0.04126691818237305,60,2100,450,2800,,,,,,,
f96aed56dd,2026-09-09T06:11:14+00:00,2,baseline,lightgbm_k2,hall_b,0,c75b8746e116,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.0769222660084251,0.033337425345545076,0.118299484079195,0.8417619943338415,0.08178170694120565,6.84075403213501,60,2100,450,50000,2,,,,,,
cb60ef5907,2026-09-09T06:11:21+00:00,2,baseline,lightgbm_k4,hall_b,0,dd91aae27111,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07692354094806253,0.03325444971690838,0.11735499723374698,0.8382821581245861,0.08225886659982792,6.681646108627319,60,2100,450,50000,4,,,,,,
efdcf48af8,2026-09-09T06:11:27+00:00,2,baseline,lightgbm_k6,hall_b,0,64d79de058ec,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.0766163675287961,0.03339144162415844,0.117317846889903,0.8399433824912294,0.08139054076338009,6.5251829624176025,60,2100,450,50000,6,,,,,,
04eb6cd319,2026-09-09T06:12:08+00:00,2,baseline,lstm,hall_b,0,d7df336289f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.06050508841872215,0.031128576025366783,0.10835139453411102,0.6120304465293884,0.06037218123674393,40.864484786987305,60,2100,450,56705,,,,,,,
8e3781c153,2026-09-09T06:12:08+00:00,2,baseline,persistence,hall_b,1,54d8edff7e7e,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.22062604129314423,0.09864175319671631,0.5024154782295227,1.543252944946289,0.2383197695016861,0.0,60,2100,450,,,,,,,,
49f2466a14,2026-09-09T06:12:08+00:00,2,baseline,rc,hall_b,1,34f3c36c7b4c,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.1467160775643262,0.08620607587065453,0.2959062433423413,1.2115288552245138,0.17055002618707418,0.03973102569580078,60,2100,450,2800,,,,,,,
e7b509fbac,2026-09-09T06:12:15+00:00,2,baseline,lightgbm_k2,hall_b,1,c75b8746e116,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.0766175802993634,0.03322784837368044,0.11389725401251458,0.8309392424173137,0.08311916277750628,6.519531011581421,60,2100,450,50000,2,,,,,,
b150bd4aec,2026-09-09T06:12:22+00:00,2,baseline,lightgbm_k4,hall_b,1,dd91aae27111,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07674849416698128,0.0334816149863542,0.11157697549179792,0.8393802552599077,0.084219714643057,6.54227089881897,60,2100,450,50000,4,,,,,,
9a5a680251,2026-09-09T06:12:28+00:00,2,baseline,lightgbm_k6,hall_b,1,64d79de058ec,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07645753820450896,0.03312983809269396,0.11292977813243993,0.829172447984932,0.08338908962309931,6.4880218505859375,60,2100,450,50000,6,,,,,,
d39a5f6ef2,2026-09-09T06:13:09+00:00,2,baseline,lstm,hall_b,1,d7df336289f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.06434718519449234,0.03208742290735245,0.1153208315372467,0.6370018720626831,0.06321873515844345,41.08641791343689,60,2100,450,56705,,,,,,,
6506f834b8,2026-09-09T06:13:09+00:00,2,baseline,persistence,hall_b,2,54d8edff7e7e,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.22062604129314423,0.09864175319671631,0.5024154782295227,1.543252944946289,0.2383197695016861,0.0,60,2100,450,,,,,,,,
9e29495eff,2026-09-09T06:13:09+00:00,2,baseline,rc,hall_b,2,34f3c36c7b4c,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.1467160775643262,0.08620607587065453,0.2959062433423413,1.2115288552245138,0.17055002618707418,0.03982424736022949,60,2100,450,2800,,,,,,,
e82ef77b04,2026-09-09T06:13:16+00:00,2,baseline,lightgbm_k2,hall_b,2,c75b8746e116,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.0765834345565889,0.033242514807679695,0.1136159753221199,0.850679792138173,0.08007211818249621,6.599245071411133,60,2100,450,50000,2,,,,,,
58731d2e40,2026-09-09T06:13:23+00:00,2,baseline,lightgbm_k4,hall_b,2,dd91aae27111,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07650886075980855,0.03318780368160209,0.11383479443979609,0.8507483419586601,0.07965159161302407,6.49657678604126,60,2100,450,50000,4,,,,,,
adc3f74aa7,2026-09-09T06:13:29+00:00,2,baseline,lightgbm_k6,hall_b,2,64d79de058ec,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07639780795591809,0.03310629397840052,0.11424301362934705,0.851497057974959,0.07936162942323413,6.42375922203064,60,2100,450,50000,6,,,,,,
4743796bee,2026-09-09T06:14:12+00:00,2,baseline,lstm,hall_b,2,d7df336289f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.06188568100333214,0.031807027757167816,0.10873167216777802,0.6162512898445129,0.059574294835329056,42.74478507041931,60,2100,450,56705,,,,,,,
c7015fcf59,2026-09-09T06:14:12+00:00,2,baseline,persistence,hall_b,3,54d8edff7e7e,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.22062604129314423,0.09864175319671631,0.5024154782295227,1.543252944946289,0.2383197695016861,0.0,60,2100,450,,,,,,,,
e10bcf1061,2026-09-09T06:14:12+00:00,2,baseline,rc,hall_b,3,34f3c36c7b4c,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.1467160775643262,0.08620607587065453,0.2959062433423413,1.2115288552245138,0.17055002618707418,0.04384303092956543,60,2100,450,2800,,,,,,,
e3c23e0207,2026-09-09T06:14:19+00:00,2,baseline,lightgbm_k2,hall_b,3,c75b8746e116,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07694181316443714,0.03332174905637432,0.11635408095608431,0.8460370673616318,0.08250537792166253,7.086611747741699,60,2100,450,50000,2,,,,,,
50a0541e0e,2026-09-09T06:14:26+00:00,2,baseline,lightgbm_k4,hall_b,3,dd91aae27111,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07703544138663804,0.03332052381917449,0.11457001094998964,0.8433778454539416,0.08190386820922245,6.62842321395874,60,2100,450,50000,4,,,,,,
03c780acc3,2026-09-09T06:14:32+00:00,2,baseline,lightgbm_k6,hall_b,3,64d79de058ec,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07695848990134056,0.03326941065807249,0.114268418896288,0.8510676691735102,0.08303011219092143,6.616996765136719,60,2100,450,50000,6,,,,,,
677bc74be8,2026-09-09T06:15:15+00:00,2,baseline,lstm,hall_b,3,d7df336289f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.05384805426001549,0.029537085443735123,0.10036353021860123,0.5430217385292053,0.059676721692085266,42.33958721160889,60,2100,450,56705,,,,,,,
222c2e7c60,2026-09-09T06:15:15+00:00,2,baseline,persistence,hall_b,4,54d8edff7e7e,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.22062604129314423,0.09864175319671631,0.5024154782295227,1.543252944946289,0.2383197695016861,0.0,60,2100,450,,,,,,,,
cda62335db,2026-09-09T06:15:15+00:00,2,baseline,rc,hall_b,4,34f3c36c7b4c,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.1467160775643262,0.08620607587065453,0.2959062433423413,1.2115288552245138,0.17055002618707418,0.03974604606628418,60,2100,450,2800,,,,,,,
6dd73e6347,2026-09-09T06:15:22+00:00,2,baseline,lightgbm_k2,hall_b,4,c75b8746e116,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07817550574550507,0.03380290996870692,0.1108913411744971,0.8511384639505142,0.08390836202691075,6.63239312171936,60,2100,450,50000,2,,,,,,
d301f5f06a,2026-09-09T06:15:28+00:00,2,baseline,lightgbm_k4,hall_b,4,dd91aae27111,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07767598847051282,0.03350425878776774,0.10916602260274955,0.8426307678501682,0.0846879462861292,6.652818918228149,60,2100,450,50000,4,,,,,,
1f7cf99abc,2026-09-09T06:15:35+00:00,2,baseline,lightgbm_k6,hall_b,4,64d79de058ec,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07818436061506764,0.03373072683961552,0.1091255991897093,0.8350559693781447,0.08776516423148291,6.8254358768463135,60,2100,450,50000,6,,,,,,
21b160cbd0,2026-09-09T06:16:18+00:00,2,baseline,lstm,hall_b,4,d7df336289f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.061618562787771225,0.03223033621907234,0.10957224667072296,0.5619617700576782,0.07541243731975555,42.976404905319214,60,2100,450,56705,,,,,,,
ab169c6fb9,2026-09-09T06:16:18+00:00,2,baseline,persistence,hall_b,0,6d69138dbad3,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.7194578647613525,0.43423986434936523,1.638714075088501,4.268516540527344,1.012234091758728,0.0,300,2100,450,,,,,,,,
8a762c2329,2026-09-09T06:16:18+00:00,2,baseline,rc,hall_b,0,05f8bef795f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.4617044601829714,0.30163510230030854,0.9879015986191129,3.327277728131282,0.6981098701192175,0.039782047271728516,300,2100,450,2800,,,,,,,
4b6ceb8e08,2026-09-09T06:16:25+00:00,2,baseline,lightgbm_k2,hall_b,0,d14e51349458,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.22118074053388423,0.12837098583605022,0.4452147381772198,1.9355849458190029,0.33976397558333515,6.390222072601318,300,2100,450,50000,2,,,,,,
5cc6dae5f4,2026-09-09T06:16:31+00:00,2,baseline,lightgbm_k4,hall_b,0,6d719c44dad6,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.2190653700983514,0.12747380787158885,0.43451081703626504,1.9022518135319988,0.3355436752299757,6.333749532699585,300,2100,450,50000,4,,,,,,
c0513acb66,2026-09-09T06:16:38+00:00,2,baseline,lightgbm_k6,hall_b,0,9b173f38615f,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.21848751046360781,0.12730572354428318,0.43364588978468865,1.910809535367931,0.3401066788229987,6.972768068313599,300,2100,450,50000,6,,,,,,
3dd6cb55f6,2026-09-09T06:17:22+00:00,2,baseline,lstm,hall_b,0,21723161e395,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.24376367032527924,0.1447056382894516,0.5424772500991821,2.1260323524475098,0.3479267358779907,43.95086193084717,300,2100,450,56705,,,,,,,
70da5be7c5,2026-09-09T06:17:22+00:00,2,baseline,persistence,hall_b,1,6d69138dbad3,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.7194578647613525,0.43423986434936523,1.638714075088501,4.268516540527344,1.012234091758728,0.0,300,2100,450,,,,,,,,
c0436741cd,2026-09-09T06:17:22+00:00,2,baseline,rc,hall_b,1,05f8bef795f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.4617044601829714,0.30163510230030854,0.9879015986191129,3.327277728131282,0.6981098701192175,0.059020042419433594,300,2100,450,2800,,,,,,,
ab14736669,2026-09-09T06:17:29+00:00,2,baseline,lightgbm_k2,hall_b,1,d14e51349458,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.21349649160683554,0.12388560389239375,0.4006855908606831,2.0214456385531565,0.33639592552494413,6.711188077926636,300,2100,450,50000,2,,,,,,
efcc869c99,2026-09-09T06:17:36+00:00,2,baseline,lightgbm_k4,hall_b,1,6d719c44dad6,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.21337534433305202,0.12430083034746282,0.409730515862092,2.0670749174839558,0.33675292984571376,6.377118110656738,300,2100,450,50000,4,,,,,,
34e7f3410f,2026-09-09T06:17:42+00:00,2,baseline,lightgbm_k6,hall_b,1,9b173f38615f,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.21442110971033143,0.12451625305802479,0.4099682091816811,2.051991503680795,0.33830497137937593,6.548398971557617,300,2100,450,50000,6,,,,,,
d0a4f5b560,2026-09-09T06:18:30+00:00,2,baseline,lstm,hall_b,1,21723161e395,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.2573105990886688,0.1488991379737854,0.5352740287780762,1.9361457824707031,0.33009517192840576,47.76157999038696,300,2100,450,56705,,,,,,,
8b97013ee5,2026-09-09T06:18:30+00:00,2,baseline,persistence,hall_b,2,6d69138dbad3,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.7194578647613525,0.43423986434936523,1.638714075088501,4.268516540527344,1.012234091758728,0.0,300,2100,450,,,,,,,,
3f8c4b26b5,2026-09-09T06:18:30+00:00,2,baseline,rc,hall_b,2,05f8bef795f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.4617044601829714,0.30163510230030854,0.9879015986191129,3.327277728131282,0.6981098701192175,0.042040109634399414,300,2100,450,2800,,,,,,,
fa3619bbde,2026-09-09T06:18:37+00:00,2,baseline,lightgbm_k2,hall_b,2,d14e51349458,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.2130912594943838,0.1228234775853068,0.39656917409817,2.105629815246651,0.3403958301116434,6.5556628704071045,300,2100,450,50000,2,,,,,,
9241034327,2026-09-09T06:18:43+00:00,2,baseline,lightgbm_k4,hall_b,2,6d719c44dad6,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.2149715150709459,0.12308661429739837,0.4058282619575892,2.120331150527032,0.3412880965643084,6.383062839508057,300,2100,450,50000,4,,,,,,
475b7a0746,2026-09-09T06:18:50+00:00,2,baseline,lightgbm_k6,hall_b,2,9b173f38615f,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.21275582718021596,0.12196304329914824,0.4038034626305395,2.0767202428917537,0.33384115475054643,6.640478849411011,300,2100,450,50000,6,,,,,,
45503c6a74,2026-09-09T06:19:32+00:00,2,baseline,lstm,hall_b,2,21723161e395,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.25524070858955383,0.14756715297698975,0.5618395209312439,1.9018542766571045,0.35121574997901917,42.10008406639099,300,2100,450,56705,,,,,,,
61a5823244,2026-09-09T06:19:32+00:00,2,baseline,persistence,hall_b,3,6d69138dbad3,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.7194578647613525,0.43423986434936523,1.638714075088501,4.268516540527344,1.012234091758728,0.0,300,2100,450,,,,,,,,
6aefc5f2b4,2026-09-09T06:19:32+00:00,2,baseline,rc,hall_b,3,05f8bef795f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.4617044601829714,0.30163510230030854,0.9879015986191129,3.327277728131282,0.6981098701192175,0.03944087028503418,300,2100,450,2800,,,,,,,
b8eb5308a6,2026-09-09T06:19:39+00:00,2,baseline,lightgbm_k2,hall_b,3,d14e51349458,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.2090826416497697,0.12269691007225678,0.4026105746845306,1.8203027049633893,0.3137985734207302,6.373090028762817,300,2100,450,50000,2,,,,,,
16fe9d56e1,2026-09-09T06:19:45+00:00,2,baseline,lightgbm_k4,hall_b,3,6d719c44dad6,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.212096599494494,0.12412491456450667,0.41000479059474276,1.8456129678299682,0.3199208514066191,6.477790117263794,300,2100,450,50000,4,,,,,,
3d749951c2,2026-09-09T06:19:52+00:00,2,baseline,lightgbm_k6,hall_b,3,9b173f38615f,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.209113376960864,0.12216702124754872,0.40704603385365057,1.8411630866870152,0.3170628002529027,6.9484169483184814,300,2100,450,50000,6,,,,,,
b50df4ea57,2026-09-09T06:20:36+00:00,2,baseline,lstm,hall_b,3,21723161e395,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.25593841075897217,0.1478165239095688,0.5381719470024109,1.9783905744552612,0.36786842346191406,43.81789803504944,300,2100,450,56705,,,,,,,
5909588944,2026-09-09T06:20:36+00:00,2,baseline,persistence,hall_b,4,6d69138dbad3,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.7194578647613525,0.43423986434936523,1.638714075088501,4.268516540527344,1.012234091758728,0.0,300,2100,450,,,,,,,,
c8834f9f54,2026-09-09T06:20:36+00:00,2,baseline,rc,hall_b,4,05f8bef795f7,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.4617044601829714,0.30163510230030854,0.9879015986191129,3.327277728131282,0.6981098701192175,0.05558013916015625,300,2100,450,2800,,,,,,,
6981e5d14f,2026-09-09T06:20:43+00:00,2,baseline,lightgbm_k2,hall_b,4,d14e51349458,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.20719354621514005,0.12024638016750858,0.3891726220845502,2.005864351115384,0.3226310752412364,6.689602851867676,300,2100,450,50000,2,,,,,,
406388ad66,2026-09-09T06:20:49+00:00,2,baseline,lightgbm_k4,hall_b,4,6d719c44dad6,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.2100523596463278,0.12234648520448747,0.39739910548413926,2.0280793041669654,0.332238045663608,6.516319036483765,300,2100,450,50000,4,,,,,,
972e8478fa,2026-09-09T06:20:56+00:00,2,baseline,lightgbm_k6,hall_b,4,9b173f38615f,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.20578019586147828,0.12062847544688403,0.3872350461179417,1.8933029615246149,0.3130271461364557,6.549818277359009,300,2100,450,50000,6,,,,,,
d9f3164ad9,2026-09-09T06:21:40+00:00,2,baseline,lstm,hall_b,4,21723161e395,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.2534727454185486,0.147993803024292,0.5234247446060181,2.241636276245117,0.35945504903793335,43.710813760757446,300,2100,450,56705,,,,,,,
e937d29b97,2026-09-09T06:21:42+00:00,2,baseline,persistence,hall_c,0,cd37d391162e,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.10703934729099274,0.04266035184264183,0.1815045326948166,1.0950431823730469,0.1128569170832634,0.0,30,2000,450,,,,,,,,
1cd1e64a6f,2026-09-09T06:21:43+00:00,2,baseline,rc,hall_c,0,94edabe47146,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.07169814375986285,0.04362060955196507,0.13167297961355093,0.8402427692589332,0.09782598956346945,0.06590080261230469,30,2000,450,4000,,,,,,,
8ffcdad3cc,2026-09-09T06:21:52+00:00,2,baseline,lightgbm_k2,hall_c,0,9a1ce38b6960,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.03387325694585156,0.013137518056637727,0.04512014940329725,0.4827386714181121,0.03595631785488486,9.187509059906006,30,2000,450,50000,2,,,,,,
07136cf5da,2026-09-09T06:22:00+00:00,2,baseline,lightgbm_k4,hall_c,0,0f7b85f47b9c,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.03392840949298814,0.013095813879993179,0.04434424014273994,0.4783462009886357,0.03810559913961669,8.487700939178467,30,2000,450,50000,4,,,,,,
d6163e2319,2026-09-09T06:22:09+00:00,2,baseline,lightgbm_k6,hall_c,0,7c2777fa57f5,d829879a26480737ff31363cbd8d7393231a88ae,1,lags=6 stride=20,0.03380488159950543,0.013094830645552816,0.04444547113363379,0.4807215829328002,0.036229924952382565,8.798224210739136,30,2000,450,50000,6,,,,,,
